date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:02:59	19377/19377	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/project-4.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/project-4.jpg	(from )
04:02:59	278446/278446	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/client2.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/client2.jpg	(from )
04:02:59	21597/21597	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/project-5.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/project-5.jpg	(from )
04:02:59	11890/11890	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/project-6.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/project-6.jpg	(from )
04:02:59	692232/692232	--FM--	200	added ('OK')	image/png		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/soloss.png	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/soloss.png	(from )
04:02:59	12797/12797	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/happyc1.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/happyc1.jpg	(from )
04:02:59	402356/402356	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/teamA.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/teamA.jpg	(from )
04:02:59	25538/25538	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/happyc2.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/happyc2.jpg	(from )
04:03:00	28448/28448	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/happyc3.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/happyc3.jpg	(from )
04:03:00	88145/88145	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/code.jquery.com/jquery-3.4.1.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/code.jquery.com/jquery-3.4.1.min.js	(from )
04:03:00	526455/526455	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/teamB.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/teamB.jpg	(from )
04:03:00	79665/79665	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/cdn.jsdelivr.net/npm/bootstrap%405.0.0/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	(from )
04:03:00	8156/8156	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/wow/wow.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/wow/wow.min.js	(from )
04:03:00	2302/2302	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/easing/easing.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/easing/easing.min.js	(from )
04:03:00	9028/9028	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/waypoints/waypoints.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/waypoints/waypoints.min.js	(from )
04:03:00	11749/11749	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/typed/typed.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/typed/typed.min.js	(from )
04:03:00	2406/2406	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/counterup/counterup.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/counterup/counterup.min.js	(from )
04:03:00	646790/646790	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/teamC.jpg	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/teamC.jpg	(from )
04:03:00	42766/42766	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/owlcarousel/owl.carousel.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/owlcarousel/owl.carousel.min.js	(from )
04:03:00	35503/35503	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/isotope/isotope.pkgd.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/isotope/isotope.pkgd.min.js	(from )
04:03:00	9418/9418	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/lightbox/js/lightbox.min.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/lightbox/js/lightbox.min.js	(from )
04:03:00	3248/3248	--FM--	200	added ('OK')	application/x-javascript		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/js/main.js	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/js/main.js	(from )
04:03:00	8476/8476	--FM--	200	added ('OK')	image/gif		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/lightbox/images/loading.gif	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/lightbox/images/loading.gif	(from )
04:03:00	4976/4976	--FM--	200	added ('OK')	image/png		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/owlcarousel/assets/owl.video.play.png	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/lib/owlcarousel/assets/owl.video.play.png	(from )
04:03:00	50466/50466	--FM--	200	added ('OK')	image/png		file:///C:/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/sol.png	C:/My%20Web%20Sites/aa1soloo/file/C_/Users/SANDRA/Desktop/Portfolio%20-%20Copy/portfolio/portfolio1/img/sol.png	(from )
